region_id,size_rank,region_name,region_type,state_name,date,price_cut_perc_median,price_cut_perc_mean,sales_count_nowcast,mean_days_upto_close,pct_sold_below_list,pct_sold_above_list,median_sale_to_list_ratio,median_sale_price,median_list_price,mean_days_pending,new_pending_count,new_listings_count,invt_for_sale,zori_calc,zhvi
394440,78,"Cape Coral, FL","msa","FL","2023.03.31",.0343013,.0435155,2230,36,.7196417,.1044819,.9706548,344065,256333,59,2196,3138,12538,2276.092,384709
394440,78,"Cape Coral, FL","msa","FL","2019.11.30",.0215196,.0248905,1442,42,.7869796,.089896,.9705672,235883,284300,94,1508,2132,9940,1387.306,242766.9
394440,78,"Cape Coral, FL","msa","FL","2020.06.30",.0221765,.025739,1711,45,.7677528,.0946479,.9704815,236138,299300,91,1705,1663,9370,1413.551,247501.3
394440,78,"Cape Coral, FL","msa","FL","2018.08.31",.0232929,.026635,1909,44,.8012532,.0856216,.9692259,225399,279900,82,1534,1945,10555,1326.009,237192.8
394457,75,"Charleston, SC","msa","SC","2022.02.28",.0248065,.0305971,1039,47,.3678181,.3858062,1,360684,414967,22,968,1044,2030,1738.224,372994.1
394457,75,"Charleston, SC","msa","SC","2021.11.30",.0240215,.0281038,1539,47,.3547444,.3846136,1,347066,396200,23,1206,1341,2799,1691.013,354650.9
394457,75,"Charleston, SC","msa","SC","2022.08.31",.0265129,.0305193,1316,42,.2974346,.4347335,1.002045,402939,456483,19,1144,1476,3101,1856.62,412634.3
394457,75,"Charleston, SC","msa","SC","2022.09.30",.0242013,.027862,1189,43,.3714161,.3384961,1,401101,456483,23,1017,1260,3098,1870.669,412442.1
394457,75,"Charleston, SC","msa","SC","2022.06.30",.0288759,.0348258,1603,44,.2366115,.5467776,1.007509,408615,451667,14,1238,1676,2676,1832.701,405690.8
394457,75,"Charleston, SC","msa","SC","2022.10.31",.0237816,.0272461,1139,44,.4522638,.2676632,.9977977,402791,453150,28,924,1151,3105,1887.618,411937.7
394457,75,"Charleston, SC","msa","SC","2021.12.31",.0233144,.0275094,1487,46,.3647203,.3741893,1,355504,399200,22,1059,1127,2479,1714.388,359409.4
394457,75,"Charleston, SC","msa","SC","2021.06.30",,,2109,49,.3251401,,1,342500,398000,17,1411,1652,2885,1550.248,330933.5
394457,75,"Charleston, SC","msa","SC","2022.01.31",.0242552,.0287501,1236,47,.3711183,.3812918,1,360055,406600,24,972,995,2192,1729.786,365561.7
394457,75,"Charleston, SC","msa","SC","2019.07.31",.0187899,.0223673,1718,47,.6194897,.1522985,.9883045,263311,378967,62,1379,1669,6534,1389.418,274965.5
394457,75,"Charleston, SC","msa","SC","2019.06.30",.0191341,.0228526,1609,46,.6282794,.1552672,.9874328,263905,378967,62,1386,1763,6569,1383.468,274334
394457,75,"Charleston, SC","msa","SC","2019.04.30",.0191083,.022566,1395,42,.6569687,.1422783,.9849448,262116,374667,62,1288,1725,6247,1372.952,272950
394457,75,"Charleston, SC","msa","SC","2018.10.31",.0199582,.0236967,1282,47,.6423807,.1478177,.9857939,256580,364459,60,936,1350,5936,1353.194,268876.7
394457,75,"Charleston, SC","msa","SC","2019.11.30",.0190267,.0227839,1152,47,.6581928,.1279864,.986191,268456,374930,74,950,1183,5855,1404.989,278058.6
394457,75,"Charleston, SC","msa","SC","2018.12.31",.0192343,.0234046,1095,44,.6673826,.1275392,.9843823,257246,364356,67,797,1093,5749,1355.134,270276.8
394457,75,"Charleston, SC","msa","SC","2020.02.29",.0192018,.02325,986,46,.6656183,.1203743,.9854177,282390,374967,75,1043,1232,5294,1423.616,281570.9
394457,75,"Charleston, SC","msa","SC","2020.06.30",.0175158,.0208175,1645,46,.6072516,.16615,.9889269,271272,385498,63,1411,1543,5572,1396.962,285362.6
394457,75,"Charleston, SC","msa","SC","2018.09.30",.019241,.0228545,1068,48,.621776,.1674951,.98717,253217,365342,54,993,1349,5948,1350.226,267893.3
394457,75,"Charleston, SC","msa","SC","2021.03.31",.0232218,.027317,1924,50,.4849552,.2559397,.9980334,325455,399251,41,1345,1368,3146,1485.198,314304.4
394457,75,"Charleston, SC","msa","SC","2021.07.31",.027879,.0319426,1895,49,.2908994,,1.00061,347985,399633,16,1384,1707,2950,1579.925,337091.7
394457,75,"Charleston, SC","msa","SC","2019.03.31",.0187587,.0221482,1292,44,.6836098,.1233056,.9835069,259026,368300,69,1158,1606,5979,1370.93,272087.9
394457,75,"Charleston, SC","msa","SC","2020.04.30",.0190531,.0225594,1237,44,.6238964,.1473377,.9884555,284154,379028,63,1154,1482,5468,1418.763,284298.7
394457,75,"Charleston, SC","msa","SC","2021.08.31",.0272571,.0306846,1844,48,.2907386,.4863646,1.00061,343699,396282,18,1388,1710,3046,1614.848,342190
394457,75,"Charleston, SC","msa","SC","2019.01.31",.018455,.0225435,885,44,.6828309,.1188884,.9836355,255970,363572,72,801,1070,5616,1358.664,270781.3
394457,75,"Charleston, SC","msa","SC","2021.01.31",.0206201,.0246264,1460,51,.5324193,.2215388,.9942033,314255,391784,50,1151,1149,3639,1454.9,305105.5
394457,75,"Charleston, SC","msa","SC","2020.08.31",.0180539,.0215729,1892,47,.5881011,.1826419,.9904836,291369,394663,64,1657,1651,5189,1401.412,287847.9
394457,75,"Charleston, SC","msa","SC","2019.12.31",.0189541,.0229674,1240,46,.6644585,.1209772,.9854829,266338,374630,78,904,1078,5581,1413.107,279071.2
394457,75,"Charleston, SC","msa","SC","2022.05.31",.0277523,.0341957,1592,44,.2534976,.5350692,1.005469,398152,448333,13,1230,1603,2417,1808.577,398764.8
394457,75,"Charleston, SC","msa","SC","2023.03.31",.0207062,.0252388,1248,41,.5935407,.171417,.988193,390436,466633,41,960,1044,2801,1984.423,410640.6
394457,75,"Charleston, SC","msa","SC","2020.07.31",.0175542,.0209846,1997,47,.6020793,.1750163,.9894812,276671,390495,66,1625,1692,5490,1396.973,286193.9
394457,75,"Charleston, SC","msa","SC","2020.01.31",.0188814,.0232233,1073,46,.6732963,.1148884,.9845982,270102,376297,78,892,1081,5346,1420.685,280288.1
394457,75,"Charleston, SC","msa","SC","2020.11.30",.019532,.0231514,1472,50,.5466315,.2117829,.9935865,311573,387433,49,1330,1449,4327,1421.473,297556.6
394457,75,"Charleston, SC","msa","SC","2018.08.31",.019456,.0231386,1540,47,.6079981,.1751632,.9881796,251278,364709,50,1185,1586,6189,1343.927,266820
394457,75,"Charleston, SC","msa","SC","2019.09.30",.0184185,.0217849,1135,48,.6256419,.1447427,.987762,272008,376600,65,1113,1363,6190,1392.818,276314.7
394457,75,"Charleston, SC","msa","SC","2020.10.31",.0195192,.0231155,2046,50,.5663022,.1977398,.9920128,313161,391267,53,1488,1584,4640,1411.966,293839.3
394457,75,"Charleston, SC","msa","SC","2021.05.31",,.0314547,1893,48,.3693549,,1,337403,398300,22,1440,1603,2907,1527.893,324922.1
394457,75,"Charleston, SC","msa","SC","2022.12.31",.0227383,.0267521,884,43,.5625237,.1970157,.9902967,396060,450000,37,681,873,2912,1916.078,410509.2
394457,75,"Charleston, SC","msa","SC","2020.12.31",.0202145,.0239136,1739,50,.5417045,.2169899,.993673,314081,387467,48,1204,1237,3942,1435.64,301286.6
394457,75,"Charleston, SC","msa","SC","2023.02.28",.0209072,.0253609,709,42,.6138458,.1575264,.9860291,387614,458300,45,765,817,2693,1960.647,409484.4
394457,75,"Charleston, SC","msa","SC","2020.09.30",.0184869,.0220555,1881,49,.5747063,.1913288,.9915268,305680,394630,59,1550,1627,4865,1408.692,290534.3
394457,75,"Charleston, SC","msa","SC","2019.10.31",.0187168,.0220337,1364,48,.6446443,.1385867,.9867732,275688,373567,69,1045,1330,6086,1397.576,277094.3
394457,75,"Charleston, SC","msa","SC","2022.07.31",.0278916,.0326994,1475,43,.2468034,.5170078,1.005883,406534,455000,15,1170,1620,2911,1847.033,410416.7
394457,75,"Charleston, SC","msa","SC","2022.11.30",.0234217,.0268711,858,44,.5097462,.2272974,.9950318,403683,450000,32,782,1024,3029,1902.805,411336.5
394457,75,"Charleston, SC","msa","SC","2021.10.31",.0254997,.0293272,1731,47,.3366969,.4066392,1,343555,392882,21,1312,1493,2996,1668.274,350248.8
394457,75,"Charleston, SC","msa","SC","2022.03.31",.0257068,.0318526,1521,46,.3396884,.4335117,1.000005,368482,428633,19,1102,1267,2102,1749.488,381877.7
394457,75,"Charleston, SC","msa","SC","2023.04.30",.0212106,.0256935,1066,39,.5553362,.2017533,.9924462,395396,476667,37,1046,1134,2854,1999.009,411984.6
394457,75,"Charleston, SC","msa","SC","2023.01.31",.0215377,.0257631,694,42,.5874334,.1749117,.9882458,392648,449967,43,704,805,2803,1932.845,409755.9
394457,75,"Charleston, SC","msa","SC","2021.09.30",.0266253,.0305225,1682,47,.3051473,.4570976,1.00061,340370,393282,20,1347,1634,3085,1642.447,346373.2
394457,75,"Charleston, SC","msa","SC","2018.11.30",.0198275,.023541,1003,46,.6597179,.1345474,.9849902,257339,366019,63,829,1202,5850,1353.351,269610.9
394457,75,"Charleston, SC","msa","SC","2020.05.31",.0184198,.0216825,1188,46,.6139561,.1622366,.9886099,276150,382859,61,1238,1549,5581,1406.259,284951.1
394457,75,"Charleston, SC","msa","SC","2022.04.30",.0262829,.0333386,1428,44,.2981375,.4815188,1.001631,379719,438333,15,1184,1457,2219,1775.909,390648.2
394457,75,"Charleston, SC","msa","SC","2021.04.30",.0248007,.0292806,1709,48,.4295643,,1,328258,398300,31,1402,1490,2943,1500.289,319413.6
394457,75,"Charleston, SC","msa","SC","2021.02.28",.0215351,.0259052,1344,51,.5267043,.2224116,.9954151,319534,395951,47,1180,1159,3302,1468.19,309521.7
394457,75,"Charleston, SC","msa","SC","2020.03.31",.019628,.0235285,1434,45,.6534085,.1304328,.9865463,285365,377328,69,1192,1527,5456,1426.721,283110.7
394457,75,"Charleston, SC","msa","SC","2019.08.31",.0182872,.0216294,1509,48,.621905,.1471242,.9882246,267698,377633,63,1264,1549,6415,1390.805,275710.7
394457,75,"Charleston, SC","msa","SC","2019.02.28",.0181821,.0221359,955,44,.6890696,.118311,.9829893,259305,364936,72,908,1222,5632,1366.776,271278.2
394457,75,"Charleston, SC","msa","SC","2019.05.31",.0193873,.0230578,1572,43,.6349055,.1500454,.9866365,261308,377633,61,1408,1842,6503,1378.629,273688.1
394458,23,"Charlotte, NC","msa","NC","2021.03.31",.0283978,.0342318,4721,36,.3739913,.4430966,1.000094,298795,330325,21,3415,3559,6142,1449.769,284237.5
394458,23,"Charlotte, NC","msa","NC","2018.10.31",.0239458,.0277209,3395,39,.6039705,.2391221,.9878111,228347,302467,39,2657,3405,11399,1292.797,224885.7
394458,23,"Charlotte, NC","msa","NC","2023.04.30",.0261365,.0312702,2784,35,.5255635,.299543,.9931732,361201,371600,39,1350,2679,7811,1854.712,371706.6
394458,23,"Charlotte, NC","msa","NC","2018.12.31",.0218741,.0259724,2787,39,.6459984,.2152539,.985151,229983,297967,47,2107,2404,9696,1312.98,226995.3
394458,23,"Charlotte, NC","msa","NC","2020.02.29",.020585,.0254647,2693,40,.6603712,.2027735,.9845465,257301,299333,49,2011,2525,7554,1377.905,244413.3
394458,23,"Charlotte, NC","msa","NC","2018.08.31",.0233963,.0271026,4479,39,.5675361,.2807353,.9903766,226437,304648,33,3396,4366,12085,1287.765,222468.8
394458,23,"Charlotte, NC","msa","NC","2021.01.31",.0257721,.0313362,3047,40,.4564993,.3790125,1,289198,318195,27,2157,2577,5419,1422.112,274751
394458,23,"Charlotte, NC","msa","NC","2021.06.30",.0336772,.0394834,5368,42,.2495931,.598154,1.012632,316637,349932,13,4144,4676,7386,1520.41,301376.5
394458,23,"Charlotte, NC","msa","NC","2021.02.28",.0272361,.0337888,3279,37,.430189,.394657,1,292223,321528,24,2587,2854,5495,1433.24,279387.4
394458,23,"Charlotte, NC","msa","NC","2019.06.30",.0212157,.0249625,4344,39,.5784972,.2710279,.9900853,241983,318300,36,3682,4389,10926,1341.17,233853.4
394458,23,"Charlotte, NC","msa","NC","2022.04.30",.0338457,.0419179,3939,36,.2555303,.6298639,1.018766,364550,374000,15,3450,3878,6313,1733.438,362104.6
394458,23,"Charlotte, NC","msa","NC","2021.11.30",.0292514,.0348076,4126,38,.3111234,.5295045,1.002001,341191,357300,19,3898,4197,8112,1655.74,327214.5
394458,23,"Charlotte, NC","msa","NC","2022.05.31",.0333004,.0403388,3995,35,.209266,.6851701,1.028848,373115,382333,12,3642,4232,6776,1754.784,369532.8
394458,23,"Charlotte, NC","msa","NC","2022.06.30",.0332952,.0389467,4256,36,.2006245,.6912312,1.029557,382473,387300,12,3563,4448,7290,1772.876,376060.8
394458,23,"Charlotte, NC","msa","NC","2020.03.31",.0217006,.0264035,3613,40,.6396867,.2153286,.9858087,257618,302333,43,2329,3324,8010,1386.601,246395.4
394458,23,"Charlotte, NC","msa","NC","2019.03.31",.0205965,.024835,3359,39,.6425799,.2074865,.9851685,230889,296633,48,2795,3406,9406,1327.653,230796.2
394458,23,"Charlotte, NC","msa","NC","2022.10.31",.0272444,.0317572,2859,35,.4878932,.338321,.9957151,368716,378083,28,2808,3319,8689,1797.522,378592.3
394458,23,"Charlotte, NC","msa","NC","2020.09.30",.0243026,.0283076,4500,41,.5067496,.332978,.997647,274621,323975,27,2753,3730,7347,1375.378,257224.3
394458,23,"Charlotte, NC","msa","NC","2020.01.31",.0200053,.0245244,2529,41,.66348,.2032779,.984159,253639,299333,50,1907,2302,7879,1372.599,242608.5
394458,23,"Charlotte, NC","msa","NC","2022.11.30",.0268741,.031172,2386,35,.5429744,.2816619,.9916153,365051,374583,32,2283,2756,8188,1805.631,377115.8
394458,23,"Charlotte, NC","msa","NC","2019.05.31",.0210945,.0247821,4486,38,.5919555,.2609467,.9890664,238780,311667,38,3592,4429,10665,1336.165,232934.3
394458,23,"Charlotte, NC","msa","NC","2022.08.31",.0303496,.0351943,3453,36,.3098727,.5469775,1.010193,377348,386300,18,3357,4370,8654,1790.487,381248.8
394458,23,"Charlotte, NC","msa","NC","2022.09.30",.0286059,.0332957,3295,35,.405607,.4315958,1.000902,372481,382333,23,3127,3877,8864,1792.574,380055.2
394458,23,"Charlotte, NC","msa","NC","2019.12.31",.0199957,.0243007,3255,40,.6466971,.2136183,.9853255,252540,299967,46,2014,2482,8653,1370.136,240830.7
394458,23,"Charlotte, NC","msa","NC","2021.10.31",.0307007,.0357279,4344,38,.2889599,.5597454,1.006853,334630,356600,17,4173,4551,8495,1634.815,322034.8
394458,23,"Charlotte, NC","msa","NC","2021.04.30",.0311362,.0368311,4788,37,.3182938,.5020134,1.002353,304428,339097,15,3752,3984,6494,1471.718,289442.4
394458,23,"Charlotte, NC","msa","NC","2018.11.30",.0233581,.0272263,3007,39,.6224908,.2297053,.9864805,229713,302133,43,2295,2844,10607,1301.307,225974.7
394458,23,"Charlotte, NC","msa","NC","2021.05.31",.032524,.037798,4796,41,.2740404,.5589135,1.006402,311803,345730,14,4049,4395,6965,1496.063,295122.6
394458,23,"Charlotte, NC","msa","NC","2022.07.31",.0322692,.0372052,3389,36,.2308423,.6447808,1.021322,381706,387967,14,3456,4506,7970,1785.782,380020
394458,23,"Charlotte, NC","msa","NC","2018.09.30",.0235704,.0273037,3386,39,.5801597,.2608799,.989526,226112,304500,37,2963,3804,11814,1290.14,223806.1
394458,23,"Charlotte, NC","msa","NC","2020.04.30",.0221319,.0267026,3177,39,.6012995,.2433851,.9886069,259708,305667,35,2206,3317,8117,1378.311,248140.5
394458,23,"Charlotte, NC","msa","NC","2022.12.31",.0264833,.0306554,2317,36,.5787839,.2490124,.987882,357973,368250,38,1877,2174,7558,1815.958,375047.6
394458,23,"Charlotte, NC","msa","NC","2022.03.31",.0337204,.0417295,3984,38,.3018969,.5637742,1.008232,356568,366313,20,3317,3477,6072,1716.1,354128.4
394458,23,"Charlotte, NC","msa","NC","2020.06.30",.0222172,.0257931,4300,40,.5694053,.2663797,.9908463,251705,317208,34,2633,3308,8219,1359.958,250191.8
394458,23,"Charlotte, NC","msa","NC","2023.02.28",.0257734,.0303248,2159,37,.6294182,.2013823,.983857,357636,358300,49,1240,1927,7152,1838.032,371496.2
394458,23,"Charlotte, NC","msa","NC","2023.03.31",.0259282,.0307878,2964,37,.5931441,.232781,.987545,362769,361933,47,1207,2438,7597,1849.554,371483.9
394458,23,"Charlotte, NC","msa","NC","2021.09.30",.0311223,.0363048,4589,39,.2701198,.5861897,1.012636,328706,351633,15,4268,4781,8516,1606.566,317561.6
394458,23,"Charlotte, NC","msa","NC","2020.07.31",.0222862,.0259064,5066,40,.5614353,.2700083,.9915431,254157,323708,34,2921,3648,8060,1364.129,251492.5
394458,23,"Charlotte, NC","msa","NC","2022.02.28",.0322243,.039732,3127,39,.3223272,.5264426,1.001278,353118,357979,23,3034,3022,6013,1706.457,346253.2
394458,23,"Charlotte, NC","msa","NC","2019.09.30",.0206931,.0242457,3531,40,.6100707,.2410853,.9885309,247018,308950,40,2811,3771,10634,1360.066,236743.6
394458,23,"Charlotte, NC","msa","NC","2019.10.31",.0204687,.0240888,3803,40,.6230282,.232819,.9871837,247733,305583,42,2637,3549,10294,1367.402,237855.6
394458,23,"Charlotte, NC","msa","NC","2020.11.30",.0256217,.0298602,3919,40,.4703199,.3732864,1,286117,319583,23,2423,3239,6560,1396.472,265764.8
394458,23,"Charlotte, NC","msa","NC","2019.07.31",.0211584,.0247706,4329,40,.582702,.266327,.9901181,245148,316633,36,3485,4349,11137,1348.078,234796.6
394458,23,"Charlotte, NC","msa","NC","2020.10.31",.0256217,.0296556,4572,40,.4823746,.3609692,1,281933,321058,24,2685,3654,7117,1382.738,261274.7
394458,23,"Charlotte, NC","msa","NC","2023.01.31",.0261877,.0303884,1779,36,.6185799,.2090037,.9850906,359290,361500,44,1455,1918,7198,1825.865,373047
394458,23,"Charlotte, NC","msa","NC","2019.02.28",.0201747,.0247075,2506,39,.6550995,.1984659,.9844375,228033,294967,52,2229,2534,8786,1325.089,229544.3
394458,23,"Charlotte, NC","msa","NC","2019.11.30",.0202625,.0240262,3130,40,.6320402,.2259854,.9863759,250242,302267,44,2340,3056,9634,1369.24,239221.1
394458,23,"Charlotte, NC","msa","NC","2022.01.31",.030162,.0370314,3005,39,.3293433,.5118594,1.000287,349064,355313,23,3227,3189,6648,1692.094,339205.7
394458,23,"Charlotte, NC","msa","NC","2019.04.30",.0208673,.024979,3904,38,.6163531,.2341125,.9873571,234798,304967,42,3223,3831,9921,1330.798,231882.8
394458,23,"Charlotte, NC","msa","NC","2021.12.31",.028638,.0351024,4162,38,.318481,.5217103,1.000514,345562,355633,21,3506,3638,7421,1675.966,332704.4
394458,23,"Charlotte, NC","msa","NC","2021.07.31",.0326891,.038628,4833,41,.2443809,.6132632,1.016433,320661,349966,13,4251,4885,7910,1542.115,307582.3
394458,23,"Charlotte, NC","msa","NC","2020.08.31",.0230438,.0268294,4512,40,.536068,.2991097,.9945419,265694,325642,30,2842,3737,7635,1368.856,253811.6
394458,23,"Charlotte, NC","msa","NC","2020.12.31",.0260085,.0310405,4081,41,.4685979,.374725,1,287393,316583,24,2016,2714,5764,1406.901,270281.6
394458,23,"Charlotte, NC","msa","NC","2019.01.31",.0204578,.0246877,2286,39,.6527394,.2051586,.9844386,228887,294667,52,2060,2336,9035,1321.235,228288.9
394458,23,"Charlotte, NC","msa","NC","2020.05.31",.0224613,.0263941,3164,40,.576976,.258402,.9902477,253504,311875,33,2462,3460,8452,1370.481,249292.7
394458,23,"Charlotte, NC","msa","NC","2019.08.31",.0209826,.0246362,4329,40,.6002181,.2490871,.9890794,244849,313283,37,3181,4005,10907,1352.909,235798.7
394458,23,"Charlotte, NC","msa","NC","2021.08.31",.032615,.0381934,4863,39,.2522565,.61295,1.017293,323372,349966,14,4366,4949,8368,1573.851,312958.9
394463,3,"Chicago, IL","msa","IL","2023.04.30",.029521,.0347803,6697,42,.5097615,.3530054,.9950434,291911,319133,37,7986,8742,21214,2024.722,299645.4
394463,3,"Chicago, IL","msa","IL","2021.11.30",.0295645,.033524,12113,54,.4756697,.3819637,.9994339,279736,295930,36,10119,11503,35528,1822.525,277990.6
394463,3,"Chicago, IL","msa","IL","2019.10.31",.0253823,.0289374,10327,50,.7232894,.1775989,.9782382,230964,295633,60,8961,11613,50805,1707.934,232668.2
394463,3,"Chicago, IL","msa","IL","2023.01.31",.0291785,.0343754,5175,47,.5974717,.2689952,.985357,287132,299300,50,5212,5404,22770,1997.63,295277.5
394463,3,"Chicago, IL","msa","IL","2021.04.30",.0285426,.032656,14105,57,.5613588,.3143957,.9901828,267945,309966,37,12127,13799,31386,1691.995,262721.1
394463,3,"Chicago, IL","msa","IL","2019.08.31",.0254736,.0288996,12602,51,.6994298,.1951226,.9800946,228374,302798,51,10686,14065,52135,1696.521,233075.1
394463,3,"Chicago, IL","msa","IL","2018.12.31",.0255121,.0294135,8499,47,.7555184,.1509371,.9745109,229494,283333,69,6456,7259,42304,1664.72,227989.2
394463,3,"Chicago, IL","msa","IL","2021.12.31",.0293682,.0337306,10558,53,.4952776,.3606589,.9983551,281191,289263,41,8565,8787,30559,1837.636,279923
394463,3,"Chicago, IL","msa","IL","2022.02.28",.0299452,.0347964,6992,55,.5192551,.3427481,.9943857,284758,287967,44,7427,7538,22343,1868.077,286004.6
394463,3,"Chicago, IL","msa","IL","2022.11.30",.0303183,.0346779,7053,47,.5292041,.3180652,.9931924,286410,308600,37,6802,8427,28771,1974.448,295378.8
394463,3,"Chicago, IL","msa","IL","2020.04.30",.0255047,.029718,8677,49,.7447658,.1566948,.9769033,246334,297967,61,8899,11365,39363,,239367.8
394463,3,"Chicago, IL","msa","IL","2020.08.31",.0254452,.0287459,13681,55,.6708931,.2096689,.9819982,240641,307667,49,14055,15813,43099,1683.531,239427.6
394463,3,"Chicago, IL","msa","IL","2022.04.30",.0325169,.0371618,10159,51,.4248595,.4430769,.9986607,288555,309300,27,10417,12272,24246,1893.211,294341.1
394463,3,"Chicago, IL","msa","IL","2020.11.30",.0264654,.0296487,14619,62,.6121283,.259555,.985347,263417,303267,42,10107,11427,38027,1665.383,246670.8
394463,3,"Chicago, IL","msa","IL","2019.04.30",.0253475,.0291341,10262,46,.7378928,.1657243,.9765509,237142,301267,59,10863,15043,43789,1678.697,232682.5
394463,3,"Chicago, IL","msa","IL","2019.01.31",.0255561,.0297801,6212,48,.7710053,.1402297,.9730977,230479,280000,77,5970,6518,38250,1669.279,229013.8
394463,3,"Chicago, IL","msa","IL","2019.09.30",.0255751,.0289684,10653,51,.7112136,.1872724,.9791871,228891,298998,56,9754,12840,51829,1701.451,232703.9
394463,3,"Chicago, IL","msa","IL","2018.11.30",.0255099,.0289658,9551,47,.7383651,.1632353,.9762067,227794,288483,60,7389,9523,46495,1660.784,227333.1
394463,3,"Chicago, IL","msa","IL","2022.05.31",.0332846,.0379033,11049,48,.3563282,.5194516,1.002215,290556,317967,22,11532,14040,26775,1903.583,297296.2
394463,3,"Chicago, IL","msa","IL","2020.07.31",.0249173,.0283038,13056,56,.6896963,.1953302,.9807648,235106,304633,52,13075,15011,42454,1688.116,238979.8
394463,3,"Chicago, IL","msa","IL","2020.05.31",.0250313,.0288612,8071,53,.7166354,.1765737,.979223,243857,299600,56,9075,11432,39734,1707.042,239646.1
394463,3,"Chicago, IL","msa","IL","2019.02.28",.0255897,.0298873,6278,47,.7740891,.1385682,.9726306,233411,284300,78,6570,7991,36754,1671.571,230393.1
394463,3,"Chicago, IL","msa","IL","2021.08.31",.0303491,.034179,16545,59,.3806452,.4923458,1.000077,272734,307967,25,12968,16946,39729,1774.597,274282.8
394463,3,"Chicago, IL","msa","IL","2022.08.31",.031333,.0354499,10539,50,.3504564,.5186743,1.00279,294156,322967,24,9853,13178,31876,1934.759,299057.5
394463,3,"Chicago, IL","msa","IL","2020.09.30",.0259836,.0293444,13211,56,.64072,.2335797,.9839047,249992,309300,45,13061,15177,42308,1676.421,241095.6
394463,3,"Chicago, IL","msa","IL","2021.07.31",.0304598,.0342684,17386,58,.3886438,.4853234,1.000077,273119,313000,24,13515,17698,38328,1755.943,271848.7
394463,3,"Chicago, IL","msa","IL","2020.10.31",.0262459,.0295425,16680,60,.6253424,.2476728,.9847763,259547,306300,43,11867,13792,40961,1669.163,243603.8
394463,3,"Chicago, IL","msa","IL","2018.09.30",.0256818,.0289674,10781,49,.7022187,.1904786,.9792374,222986,296117,49,9426,12723,49630,1654.714,226853
394463,3,"Chicago, IL","msa","IL","2021.05.31",.0297134,.0335974,13426,56,.4997504,.3737209,.995311,270865,311666,29,13613,16333,34006,1716.652,265744.7
394463,3,"Chicago, IL","msa","IL","2019.05.31",.0254451,.0289557,12373,46,.7148455,.1841727,.9790671,235657,306300,51,12378,16954,48113,1682.849,233143.9
394463,3,"Chicago, IL","msa","IL","2023.02.28",.0290349,.0345888,3885,46,.6075594,.2604011,.9842444,286970,302167,52,5656,5663,20829,2009.903,296365.8
394463,3,"Chicago, IL","msa","IL","2020.12.31",.0263064,.0298019,12992,62,.6072466,.2650063,.9858025,266307,298267,46,8538,8815,33837,1664.392,249714.6
394463,3,"Chicago, IL","msa","IL","2022.09.30",.0308337,.0350147,9677,49,.4130532,.4425737,1.000124,290306,319967,29,8896,11471,31682,1947.364,297402.8
394463,3,"Chicago, IL","msa","IL","2022.01.31",.0293691,.0340912,9541,54,.5153385,.3428401,.995314,283149,284933,46,7545,7303,25580,1854.209,282555.6
394463,3,"Chicago, IL","msa","IL","2020.02.29",.0247703,.0294854,6338,50,.7726733,.1378983,.9736712,238905,284967,82,7671,8718,37740,1723.83,236522.8
394463,3,"Chicago, IL","msa","IL","2018.08.31",.0257934,.0291303,13576,50,.6810539,.2070929,.9806983,223717,297933,44,10585,14303,49782,1651.39,226784.1
394463,3,"Chicago, IL","msa","IL","2019.12.31",.0244796,.0288257,8711,49,.7493174,.1564133,.9759715,237599,284933,75,6817,7240,43093,1714.655,233642.9
394463,3,"Chicago, IL","msa","IL","2022.10.31",.0306155,.0348691,8048,48,.4803096,.3669265,.9970365,287236,314967,33,8157,10046,30798,1960.832,296084.8
394463,3,"Chicago, IL","msa","IL","2020.01.31",.0243368,.0289544,7068,50,.7613546,.1466441,.9747869,237382,281633,83,6557,6762,38966,1718.52,234936.2
394463,3,"Chicago, IL","msa","IL","2021.03.31",.0274581,.0316678,11748,59,.6011762,.2756342,.9855435,266678,304933,47,10582,11821,30715,1671.728,259490
394463,3,"Chicago, IL","msa","IL","2019.06.30",.0255932,.0290007,13280,48,.7001927,.1943444,.9803041,231918,309467,47,12334,16784,50794,1687.724,233383.1
394463,3,"Chicago, IL","msa","IL","2018.10.31",.0255686,.0288669,11035,48,.7210065,.1758169,.9777527,223867,292783,54,8588,11553,48916,1655.713,226994
394463,3,"Chicago, IL","msa","IL","2020.06.30",.0247201,.0282768,10020,56,.7059773,.1827909,.9798422,237781,301300,55,10473,12349,40277,1693.66,239332.9
394463,3,"Chicago, IL","msa","IL","2023.03.31",.0290991,.0344558,6497,44,.5739582,.2925999,.9891954,288694,308833,46,7078,7540,20922,2018.499,298300.1
394463,3,"Chicago, IL","msa","IL","2022.06.30",.0329691,.0375079,11810,48,.3117316,.5666183,1.004881,294759,323300,20,11233,14763,28894,1913.056,299294.8
394463,3,"Chicago, IL","msa","IL","2019.11.30",.025177,.0290186,8562,50,.7376507,.1663233,.9772643,235196,290967,66,7926,9551,47938,1711.333,232941.1
394463,3,"Chicago, IL","msa","IL","2019.03.31",.0254438,.0294902,8454,47,.7595954,.1492942,.9742751,236396,291267,71,8795,11773,39387,1674.623,231677.8
394463,3,"Chicago, IL","msa","IL","2021.06.30",.0303966,,16416,57,.4345853,.4394561,.9992781,272394,313333,25,13816,17542,36266,1739.206,268750.9
